호기,일자,발전총량(MW),발전최대,발전최소,대기시간,가동시간,유량,산소,측정온도,온도,습도,풍속,NOX,가동시간_multi_hot
3,2023-08-07,19618857.0,821556.0,811461.0,0.0,24.0,233083.09,4.45,88.36,26.66,86.65,0.32,12.13,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-07,19721618.0,826972.0,815568.0,0.0,24.0,233351.54,4.45,84.74,26.66,86.65,0.32,10.45,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-07,19434000.0,817006.0,802070.0,0.0,24.0,227157.39,4.6,98.27,26.66,86.65,0.32,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-07,19426000.0,817411.0,800847.0,0.0,24.0,208248.58,4.61,92.77,26.66,86.65,0.32,10.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-08,19599983.0,825111.0,794984.0,0.0,24.0,232940.56,4.38,88.69,26.99,86.45,0.41,12.22,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-08,19698548.0,826114.0,796681.0,0.0,24.0,233504.81,4.44,83.9,26.99,86.45,0.41,10.52,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-08,19410000.0,815599.0,787803.0,0.0,24.0,226284.39,4.59,97.93,26.99,86.45,0.41,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-08,19471000.0,817803.0,783713.0,0.0,24.0,207364.16,4.76,93.06,26.99,86.45,0.41,10.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-09,19520291.0,822097.0,793204.0,0.0,24.0,231089.31,4.4,87.86,26.73,69.35,2.12,12.21,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-09,19679675.0,827323.0,817872.0,0.0,24.0,231731.47,4.54,83.71,26.73,69.35,2.12,10.89,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-09,19316000.0,812681.0,797030.0,0.0,24.0,222738.99,4.63,98.54,26.73,69.35,2.12,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-09,19377000.0,817470.0,785713.0,0.0,24.0,204807.41,4.93,92.51,26.73,69.35,2.12,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-10,19209910.0,843383.0,719789.0,0.0,24.0,227773.8,4.46,88.38,23.5,93.91,2.96,12.11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-10,19771949.0,824282.0,823476.0,0.0,24.0,231457.68,4.42,84.23,23.5,93.91,2.96,11.2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-10,19181000.0,814094.0,772526.0,0.0,24.0,221113.14,4.67,95.48,23.5,93.91,2.96,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-10,19214000.0,817946.0,758908.0,0.0,24.0,202535.77,5.09,90.0,23.5,93.91,2.96,9.81,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-11,19469961.0,850841.0,684848.0,0.0,24.0,231718.98,4.47,87.05,22.51,95.0,0.95,11.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-11,19448988.0,820582.0,778286.0,0.0,24.0,231042.68,4.52,83.91,22.51,95.0,0.95,10.33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-11,19612000.0,864115.0,751633.0,0.0,24.0,228343.31,4.59,96.82,22.51,95.0,0.95,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-11,19700000.0,866875.0,756056.0,0.0,24.0,210377.08,5.02,91.88,22.51,95.0,0.95,9.48,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-12,19570622.0,821073.0,811809.0,0.0,24.0,231209.27,4.35,86.37,23.52,88.85,0.84,12.26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-12,19660800.0,826302.0,813383.0,0.0,24.0,230831.57,4.53,82.47,23.52,88.85,0.84,10.23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-12,19361000.0,814072.0,801877.0,0.0,24.0,224450.64,4.64,96.41,23.52,88.85,0.84,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-12,19418000.0,815772.0,804572.0,0.0,24.0,203315.11,5.01,90.89,23.52,88.85,0.84,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-13,19300087.0,828813.0,695742.0,0.0,24.0,227914.27,4.44,87.27,23.62,95.0,0.2,12.24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-13,19478352.0,834037.0,696940.0,0.0,24.0,228381.92,4.51,83.88,23.62,95.0,0.2,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-13,19364000.0,817027.0,788082.0,0.0,24.0,224884.91,4.66,97.65,23.62,95.0,0.2,10.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-13,19446000.0,817029.0,801178.0,0.0,24.0,204240.48,5.04,92.32,23.62,95.0,0.2,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-14,19578889.0,821466.0,807800.0,0.0,24.0,233705.8,4.41,86.7,24.84,94.04,0.64,12.22,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-14,19621074.0,825921.0,807007.0,0.0,24.0,233671.77,4.58,81.9,24.84,94.04,0.64,10.71,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-14,19385000.0,814340.0,798448.0,0.0,24.0,224825.57,4.64,98.0,24.84,94.04,0.64,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-14,19421000.0,814974.0,793592.0,0.0,24.0,204436.79,5.03,92.78,24.84,94.04,0.64,8.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-15,19610591.0,822098.0,762601.0,0.0,24.0,234582.51,4.43,86.67,25.04,89.76,2.25,12.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-15,19729886.0,826960.0,791833.0,0.0,24.0,234650.25,4.57,83.27,25.04,89.76,2.25,10.16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-15,19363000.0,810977.0,794671.0,0.0,24.0,224667.34,4.64,98.18,25.04,89.76,2.25,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-15,19458000.0,814139.0,800110.0,0.0,24.0,204658.96,5.04,93.13,25.04,89.76,2.25,8.31,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-16,19541265.0,818210.0,807622.0,0.0,24.0,234333.82,4.52,85.99,22.35,96.0,1.13,12.2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-16,19579006.0,820675.0,808747.0,0.0,24.0,234882.33,4.56,81.24,22.35,96.0,1.13,10.4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-16,19382000.0,813879.0,798586.0,0.0,24.0,224491.68,4.65,97.82,22.35,96.0,1.13,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-16,19446000.0,815943.0,803519.0,0.0,24.0,204976.63,5.06,92.25,22.35,96.0,1.13,9.82,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-17,19558040.0,820683.0,778480.0,0.0,24.0,234177.34,4.42,85.76,23.02,91.26,1.67,12.26,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-17,19671286.0,826455.0,795797.0,0.0,24.0,234928.98,4.46,80.52,23.02,91.26,1.67,10.11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-17,19406000.0,814687.0,791696.0,0.0,24.0,224874.93,4.58,97.56,23.02,91.26,1.67,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-17,19543000.0,820174.0,809029.0,0.0,24.0,205526.0,5.06,91.74,23.02,91.26,1.67,8.72,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-18,19671285.0,836412.0,811488.0,0.0,24.0,233199.49,4.41,87.26,25.09,87.01,1.92,12.24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-18,19719520.0,827748.0,811595.0,0.0,24.0,233574.42,4.4,81.68,25.09,87.01,1.92,10.19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-18,19375000.0,814190.0,795815.0,0.0,24.0,225356.23,4.53,97.06,25.09,87.01,1.92,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-18,19424000.0,815761.0,794610.0,0.0,24.0,202070.48,5.15,90.15,25.09,87.01,1.92,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-19,19599983.0,843961.0,743965.0,0.0,24.0,232708.71,4.36,87.12,23.27,95.0,0.84,12.23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-19,19599983.0,823653.0,755317.0,0.0,24.0,231905.49,4.48,81.42,23.27,95.0,0.84,10.7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-19,19397000.0,812957.0,792639.0,0.0,24.0,225301.34,4.64,98.11,23.27,95.0,0.84,10.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-19,19436000.0,815071.0,790569.0,0.0,24.0,202865.47,5.21,90.61,23.27,95.0,0.84,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-20,19618857.0,833184.0,810135.0,0.0,24.0,232656.08,4.37,87.53,24.1,93.69,1.09,12.21,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-20,19690165.0,826696.0,813639.0,0.0,24.0,232375.3,4.43,81.78,24.1,93.69,1.09,10.39,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-20,19408000.0,814826.0,800539.0,0.0,24.0,225600.86,4.66,97.72,24.1,93.69,1.09,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-20,19473000.0,817554.0,803195.0,0.0,24.0,203436.24,5.26,91.4,24.1,93.69,1.09,9.85,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-21,19501420.0,822909.0,754903.0,0.0,24.0,233356.66,4.4,86.91,26.82,86.76,1.92,12.27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-21,19639820.0,824432.0,775546.0,0.0,24.0,234121.59,4.43,82.35,26.82,86.76,1.92,10.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-21,19379000.0,818568.0,788252.0,0.0,24.0,225830.48,4.64,97.8,26.82,86.76,1.92,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-21,19436000.0,819484.0,792829.0,0.0,24.0,203187.57,5.21,91.48,26.82,86.76,1.92,10.06,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-22,19549647.0,820574.0,806115.0,0.0,24.0,234074.52,4.4,87.29,25.43,90.94,2.23,12.12,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-22,19730010.0,822670.0,821383.0,0.0,24.0,235477.18,4.42,82.37,25.43,90.94,2.23,10.65,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-22,19348000.0,813831.0,796139.0,0.0,24.0,219673.28,4.57,96.67,25.43,90.94,2.23,10.01,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-22,19445000.0,817218.0,800592.0,0.0,24.0,200563.04,5.13,91.06,25.43,90.94,2.23,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-23,19629343.0,852350.0,811837.0,0.0,24.0,234249.19,4.45,87.11,24.25,91.83,0.75,11.95,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-23,19790823.0,825296.0,823654.0,0.0,24.0,235336.3,4.4,81.34,24.25,91.83,0.75,10.47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-23,19245000.0,811337.0,744881.0,0.0,24.0,224693.75,4.64,95.41,24.25,91.83,0.75,9.61,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-23,19430000.0,817213.0,804019.0,0.0,24.0,203632.41,5.17,89.93,24.25,91.83,0.75,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-24,19631440.0,850289.0,798175.0,0.0,24.0,234680.25,4.46,85.62,24.59,91.01,2.29,12.18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-24,19759366.0,824174.0,822797.0,0.0,24.0,235458.83,4.49,81.02,24.59,91.01,2.29,10.49,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-24,19331000.0,813427.0,795892.0,0.0,24.0,224173.64,4.69,95.33,24.59,91.01,2.29,8.98,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-24,19414000.0,816568.0,800789.0,0.0,24.0,202790.07,5.14,90.03,24.59,91.01,2.29,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-25,19398656.0,838598.0,743617.0,0.0,24.0,231836.18,4.53,86.14,22.13,95.92,0.34,12.28,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-25,16930308.0,824156.0,0.0,2.0,22.0,201459.17,6.35,81.15,22.13,95.92,0.34,15.85,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
5,2023-08-25,19283000.0,816536.0,791530.0,0.0,24.0,223107.0,4.7,96.53,22.13,95.92,0.34,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-25,19304000.0,815826.0,781669.0,0.0,24.0,201728.12,5.09,90.71,22.13,95.92,0.34,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-26,19501416.0,817336.0,801807.0,0.0,24.0,232813.6,4.51,85.85,22.59,89.76,1.33,12.21,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-26,0.0,0.0,0.0,24.0,0.0,397.05,20.72,48.34,22.59,89.76,1.33,74.87,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,2023-08-26,19346000.0,812027.0,796376.0,0.0,24.0,222158.95,4.71,96.27,22.59,89.76,1.33,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-26,19422000.0,815088.0,796006.0,0.0,24.0,201299.72,5.13,90.33,22.59,89.76,1.33,10.06,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-27,19488834.0,817683.0,794211.0,0.0,24.0,234604.75,4.52,85.88,25.71,85.93,1.05,12.23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-27,748684.0,357263.0,0.0,20.0,4.0,14924.64,18.62,44.92,25.71,85.93,1.05,66.93,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
5,2023-08-27,19350000.0,814467.0,798208.0,0.0,24.0,222768.29,4.72,95.94,25.71,85.93,1.05,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-27,19420000.0,816146.0,800096.0,0.0,24.0,201612.38,5.17,90.18,25.71,85.93,1.05,10.02,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-28,19499319.0,819147.0,773663.0,0.0,24.0,232172.8,4.6,84.1,26.2,79.07,5.13,12.24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-28,18800967.0,825595.0,356710.0,0.0,24.0,221678.84,4.81,82.11,26.2,79.07,5.13,10.62,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-28,19328000.0,812217.0,788013.0,0.0,24.0,222163.31,4.73,94.63,26.2,79.07,5.13,10.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-28,19480000.0,816226.0,805148.0,0.0,24.0,202023.73,5.2,88.53,26.2,79.07,5.13,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-29,19560137.0,818280.0,810301.0,0.0,24.0,233361.2,4.63,84.73,21.32,96.46,0.28,12.23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-29,19730006.0,827077.0,814981.0,0.0,24.0,230987.07,4.7,84.01,21.32,96.46,0.28,10.54,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-29,19427000.0,813148.0,803448.0,0.0,24.0,226211.08,4.72,95.67,21.32,96.46,0.28,10.07,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-29,19503000.0,816788.0,805745.0,0.0,24.0,204847.57,5.19,90.25,21.32,96.46,0.28,10.06,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-30,19591598.0,822024.0,810495.0,0.0,24.0,229683.48,4.76,84.78,20.02,95.98,0.29,12.16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-30,19719516.0,828296.0,816497.0,0.0,24.0,228192.54,4.67,83.94,20.02,95.98,0.29,10.27,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-30,19400000.0,815143.0,802441.0,0.0,24.0,220916.59,4.74,94.51,20.02,95.98,0.29,9.59,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-30,19465000.0,817715.0,804057.0,0.0,24.0,202174.71,5.11,89.02,20.02,95.98,0.29,10.03,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-08-31,19459470.0,844870.0,764698.0,0.0,24.0,226547.34,4.79,85.39,20.93,93.78,1.67,12.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,2023-08-31,19560140.0,828681.0,784832.0,0.0,24.0,224996.52,4.72,84.29,20.93,93.78,1.67,9.94,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5,2023-08-31,19352000.0,817962.0,789014.0,0.0,24.0,221921.2,4.73,96.09,20.93,93.78,1.67,10.04,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6,2023-08-31,18017000.0,819766.0,271249.0,0.0,24.0,197796.72,5.24,89.67,20.93,93.78,1.67,9.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3,2023-09-01,19618856.0,849847.0,778230.0,0.0,24.0,228846.64,4.75,85.91,21.96,91.41,1.09,11.52,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
