id,msrddt,areanm,factmanagenm,itemcode,itemname,measuredvalue,stackcode
4856,2025-05-24 13:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.09,8
4861,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4862,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4863,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.82,5
4864,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.42,6
4865,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.51,7
4866,2025-05-24 13:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.66,8
4883,2025-05-24 14:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.43,4
4876,2025-05-24 14:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,6.9,2
4873,2025-05-24 14:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.87,3
4874,2025-05-24 14:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.16,4
4875,2025-05-24 14:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.98,6
4868,2025-05-24 14:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.42,1
4869,2025-05-24 14:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,11.28,2
4870,2025-05-24 14:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,9.18,3
4871,2025-05-24 14:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.82,7
4872,2025-05-24 14:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.94,8
4877,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4878,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4879,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.04,5
4880,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.39,6
4881,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.36,7
4882,2025-05-24 14:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.61,8
4900,2025-05-24 14:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.14,4
4893,2025-05-24 14:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,6.03,2
4890,2025-05-24 14:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.15,3
4891,2025-05-24 14:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.8,4
4892,2025-05-24 14:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.03,6
4884,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,4.38,1
4885,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.04,2
4886,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,11.02,3
4887,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,23.01,4
4888,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.96,7
4889,2025-05-24 14:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.99,8
4894,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4895,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4896,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.77,5
4897,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,27.5,6
4898,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.82,7
4899,2025-05-24 14:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.95,8
4918,2025-05-24 15:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,16.88,4
4911,2025-05-24 15:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,7.08,2
4908,2025-05-24 15:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.73,3
4909,2025-05-24 15:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.14,4
4910,2025-05-24 15:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.83,6
4901,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,4.63,1
4902,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.85,2
4903,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.11,3
4904,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,11.45,4
4905,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,42.68,5
4906,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.4,7
4907,2025-05-24 15:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.99,8
4912,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4913,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4914,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.82,5
4915,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.26,6
4916,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.02,7
4917,2025-05-24 15:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.94,8
4934,2025-05-24 15:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.18,4
4927,2025-05-24 15:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,7.81,2
4924,2025-05-24 15:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.93,3
4925,2025-05-24 15:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.17,4
4926,2025-05-24 15:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.28,6
4919,2025-05-24 15:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.0,1
4920,2025-05-24 15:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,13.22,3
4921,2025-05-24 15:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,24.48,5
4922,2025-05-24 15:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.64,7
4923,2025-05-24 15:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.65,8
4928,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4929,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4930,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,35.01,5
4931,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.27,6
4932,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.22,7
4933,2025-05-24 15:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.4,8
4947,2025-05-24 16:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,16.21,4
4940,2025-05-24 16:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.44,2
4937,2025-05-24 16:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.18,3
4938,2025-05-24 16:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.78,4
4939,2025-05-24 16:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.95,6
4935,2025-05-24 16:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.84,7
4936,2025-05-24 16:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.04,8
4941,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4942,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4943,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.27,5
4944,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.94,6
4945,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.99,7
4946,2025-05-24 16:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.05,8
4960,2025-05-24 16:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.48,4
4953,2025-05-24 16:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,13.38,2
4950,2025-05-24 16:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.71,3
4951,2025-05-24 16:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.09,4
4952,2025-05-24 16:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.01,6
4948,2025-05-24 16:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.78,7
4949,2025-05-24 16:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.99,8
4954,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4955,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4956,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.56,5
4957,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.76,6
4958,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,34.1,7
4959,2025-05-24 16:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.49,8
4973,2025-05-24 17:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,16.53,4
4966,2025-05-24 17:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.8,2
4963,2025-05-24 17:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.22,3
4964,2025-05-24 17:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.03,4
4965,2025-05-24 17:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.84,6
4961,2025-05-24 17:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.08,7
4962,2025-05-24 17:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.04,8
4967,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4968,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4969,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.04,5
4970,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,26.01,6
4971,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.13,7
4972,2025-05-24 17:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.53,8
4979,2025-05-24 17:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,9.27,2
4976,2025-05-24 17:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.89,3
4977,2025-05-24 17:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.14,4
4978,2025-05-24 17:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.56,6
4974,2025-05-24 17:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.84,7
4975,2025-05-24 17:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.03,8
4980,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4981,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
4982,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.39,5
4983,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.18,6
4984,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,33.46,7
4985,2025-05-24 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.99,8
4991,2025-05-24 18:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,5.46,4
4988,2025-05-24 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.94,3
4989,2025-05-24 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.84,4
4990,2025-05-24 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.51,6
4986,2025-05-24 18:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.63,7
4987,2025-05-24 18:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.73,8
5004,2025-05-24 18:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,5.15,4
4997,2025-05-24 18:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.14,2
4994,2025-05-24 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.53,3
4995,2025-05-24 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.88,4
4996,2025-05-24 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.03,6
4992,2025-05-24 18:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.16,7
4993,2025-05-24 18:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.18,8
4998,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,11
4999,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
5000,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.13,5
5001,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.5,6
5002,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.27,7
5003,2025-05-24 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.09,8
5017,2025-05-24 19:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,8.24,4
5010,2025-05-24 19:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.23,2
5007,2025-05-24 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.28,3
5008,2025-05-24 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.95,4
5009,2025-05-24 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.15,6
5005,2025-05-24 19:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.79,7
5006,2025-05-24 19:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.74,8
5011,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.03,11
5012,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
5013,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.47,5
5014,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.78,6
5015,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.74,7
5016,2025-05-24 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.45,8
5030,2025-05-24 19:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,11.48,4
5023,2025-05-24 19:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.32,2
5020,2025-05-24 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.88,3
5021,2025-05-24 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.09,4
5022,2025-05-24 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.21,6
5018,2025-05-24 19:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.43,7
5019,2025-05-24 19:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.78,8
5024,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.38,11
5025,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.27,12
5026,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.78,5
5027,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.75,6
5028,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.48,7
5029,2025-05-24 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.16,8
5043,2025-05-24 20:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,11.69,4
5036,2025-05-24 20:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.7,2
5033,2025-05-24 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.66,3
5034,2025-05-24 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.77,4
5035,2025-05-24 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.21,6
5031,2025-05-24 20:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.48,7
5032,2025-05-24 20:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.01,8
5037,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.44,11
5038,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.25,12
5039,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.76,5
5040,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.48,6
5041,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.32,7
5042,2025-05-24 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.37,8
5056,2025-05-24 20:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,16.73,4
5049,2025-05-24 20:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.78,2
5046,2025-05-24 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.21,3
5047,2025-05-24 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.36,4
5048,2025-05-24 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.52,6
5044,2025-05-24 20:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,8.26,7
5045,2025-05-24 20:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.39,8
5050,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.19,11
5051,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.07,12
5052,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,27.43,5
5053,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,26.93,6
5054,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.74,7
5055,2025-05-24 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.8,8
5069,2025-05-24 21:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,22.09,4
5062,2025-05-24 21:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.37,2
5059,2025-05-24 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.1,3
5060,2025-05-24 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.39,4
5061,2025-05-24 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.64,6
5057,2025-05-24 21:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.28,7
5058,2025-05-24 21:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.92,8
5063,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.2,11
5064,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.06,12
5065,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.57,5
5066,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.52,6
5067,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.61,7
5068,2025-05-24 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.83,8
5082,2025-05-24 21:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,20.05,4
5075,2025-05-24 21:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.84,2
5072,2025-05-24 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.01,3
5073,2025-05-24 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.81,4
5074,2025-05-24 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.18,6
5070,2025-05-24 21:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.96,7
5071,2025-05-24 21:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.49,8
5076,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.95,11
5077,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.61,12
5078,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.67,5
5079,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.83,6
5080,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.08,7
5081,2025-05-24 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.22,8
5095,2025-05-24 22:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.62,4
5088,2025-05-24 22:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,11.91,2
5085,2025-05-24 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.79,3
5086,2025-05-24 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.15,4
5087,2025-05-24 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.13,6
5083,2025-05-24 22:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.91,7
5084,2025-05-24 22:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.01,8
5089,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.53,11
5090,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.46,12
5091,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.33,5
5092,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.3,6
5093,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.1,7
5094,2025-05-24 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.38,8
5108,2025-05-24 22:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,12.56,4
5101,2025-05-24 22:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.52,2
5098,2025-05-24 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.15,3
5099,2025-05-24 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.78,4
5100,2025-05-24 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.89,6
5096,2025-05-24 22:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.81,7
5097,2025-05-24 22:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.08,8
5102,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.07,11
5103,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
5104,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.0,5
5105,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.51,6
5106,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.41,7
5107,2025-05-24 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.77,8
5121,2025-05-24 23:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,12.41,4
5114,2025-05-24 23:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,12.84,2
5111,2025-05-24 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.09,3
5112,2025-05-24 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.85,4
5113,2025-05-24 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.91,6
5109,2025-05-24 23:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.45,7
